frame,elapsed_ms,dt_ms,presented,net_ms,remesh_ms,advance_ms,acquire_ms,world_ms,hud_ms,present_ms,fps,chunks_held,meshed,drawn,queued,buffers_created,buffers_reused,tick,confirmed,lead,worst_correction,vertical_pct,worst_divergence,footing_changes,unloaded,body_x,body_y,body_z,vel_x,vel_y,vel_z,on_ground,step_lag,camera_y
116,1976.225,15.251,1,0.003,2.136,0.235,12.311,0.789,0.909,0.201,66,100,27,15,36,54,138,47,41,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
117,1993.324,16.744,1,0.003,2.426,0.168,12.452,0.896,0.804,0.189,66,100,27,15,35,54,138,47,41,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
118,2009.247,17.126,1,0.097,2.471,0.083,11.653,0.526,0.762,0.147,65,101,27,15,39,54,138,47,42,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
119,2025.634,15.857,1,0.002,2.129,0.125,12.601,0.538,0.726,0.147,65,101,27,15,37,54,138,48,42,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
120,2043.809,16.382,1,0.003,3.040,0.146,12.963,0.734,0.914,0.258,64,101,27,15,36,54,138,48,42,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
121,2060.261,18.298,1,0.113,2.455,0.116,11.546,0.725,1.031,0.224,63,104,27,15,42,54,138,48,43,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
122,2078.044,16.389,1,0.003,3.568,0.203,11.818,0.782,0.993,0.241,63,104,27,15,40,54,138,49,43,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
123,2094.089,17.776,1,0.032,3.072,0.144,10.639,0.789,0.906,0.287,62,104,27,15,39,54,138,49,43,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
124,2112.588,16.096,1,0.106,5.988,0.021,10.957,0.411,0.637,0.164,62,105,27,15,40,54,140,49,44,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
125,2124.058,18.413,1,0.001,1.169,0.054,8.878,0.626,0.523,0.089,62,105,28,15,36,56,140,50,44,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
126,2141.321,11.414,1,0.005,2.320,0.013,14.064,0.264,0.430,0.097,64,105,28,15,36,56,142,50,44,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
127,2157.700,17.279,1,0.045,2.271,0.012,13.317,0.240,0.325,0.080,64,109,28,15,43,56,144,50,45,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
128,2175.632,16.375,1,0.001,2.824,0.048,13.946,0.379,0.549,0.100,63,109,28,15,42,56,146,51,45,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
129,2190.864,17.932,1,0.001,1.479,0.109,12.596,0.342,0.505,0.115,63,109,28,15,38,56,146,51,45,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
130,2208.551,15.232,1,0.072,2.670,0.055,13.843,0.392,0.478,0.093,63,110,28,15,38,56,146,51,46,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
131,2224.426,17.652,1,0.002,1.720,0.072,12.932,0.380,0.615,0.105,62,110,28,15,34,56,146,52,46,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
132,2243.608,15.876,1,0.049,2.157,0.060,16.120,0.252,0.409,0.086,62,113,28,15,39,56,146,52,47,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
133,2256.380,19.184,1,0.004,0.658,0.044,11.098,0.270,0.555,0.093,61,113,28,15,36,56,146,52,47,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
134,2273.711,12.766,1,0.001,1.437,0.077,15.027,0.295,0.371,0.078,63,113,28,15,32,56,146,53,47,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
135,2290.756,17.328,1,0.005,1.928,0.042,14.440,0.241,0.280,0.070,62,113,28,15,32,56,146,53,47,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
136,2311.591,17.045,1,0.111,3.903,0.111,14.548,0.842,1.065,0.206,62,117,28,15,41,56,146,53,48,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
137,2326.437,20.897,1,0.002,2.247,0.149,10.313,0.694,1.113,0.215,61,117,28,15,39,56,146,54,48,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
138,2343.373,14.857,1,0.002,2.971,0.104,12.081,0.682,0.787,0.187,61,117,28,15,37,56,146,54,48,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
139,2359.932,16.915,1,0.125,2.345,0.107,11.764,0.859,1.035,0.222,61,118,28,15,39,56,146,54,49,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
140,2377.595,16.560,1,0.017,3.377,0.153,12.175,0.725,0.943,0.173,61,118,28,15,39,56,146,55,49,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
141,2394.155,17.658,1,0.002,3.537,0.101,10.978,0.687,0.924,0.234,61,118,28,15,36,56,146,55,49,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
142,2410.478,16.670,1,0.131,2.555,0.112,11.052,0.794,1.252,0.220,61,121,28,15,42,56,146,55,50,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
143,2432.373,16.237,1,0.003,8.644,0.077,11.211,0.735,0.905,0.198,61,121,29,15,38,58,146,56,50,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
144,2447.804,21.931,1,0.003,7.303,0.032,6.125,0.665,0.956,0.189,59,121,30,16,37,60,146,56,50,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
145,2466.432,15.464,1,0.130,8.163,0.043,7.921,0.779,1.201,0.203,60,123,30,16,43,60,148,56,51,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
146,2480.423,18.623,1,0.003,6.334,0.068,5.480,0.758,0.981,0.184,59,123,30,16,41,60,150,57,51,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
147,2493.403,13.953,1,0.002,2.535,0.221,8.050,0.905,0.917,0.191,60,123,30,16,39,60,150,57,51,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
148,2514.174,12.990,1,0.105,6.953,0.033,11.745,0.658,0.929,0.192,62,126,30,16,44,60,152,57,52,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
149,2531.259,20.760,1,0.003,6.966,0.061,7.744,0.845,1.136,0.183,61,126,30,16,43,60,154,58,52,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
150,2543.360,17.095,1,0.002,3.458,0.104,6.974,0.607,0.651,0.153,60,126,30,16,40,60,154,58,52,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
151,2559.499,12.068,1,0.113,2.457,0.085,11.887,0.553,0.770,0.155,63,129,30,16,45,60,154,58,53,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
152,2578.774,16.182,1,0.002,5.186,0.065,12.296,0.692,0.713,0.156,63,129,30,16,44,60,156,59,53,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
153,2598.391,19.294,1,0.003,7.293,0.035,9.874,0.651,1.366,0.210,61,129,30,16,43,60,158,59,53,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
154,2619.307,19.602,1,0.160,10.927,0.065,6.959,1.280,1.193,0.161,60,130,30,16,47,60,160,59,54,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
155,2625.898,20.906,1,0.002,2.428,0.100,2.660,0.539,0.566,0.139,59,130,30,16,45,60,160,60,54,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
156,2641.817,6.515,1,0.007,2.350,0.081,12.347,0.448,0.496,0.113,69,130,30,16,44,60,160,60,54,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
157,2661.772,15.937,1,0.147,3.775,0.109,13.788,0.754,1.087,0.194,68,134,30,16,50,60,160,60,55,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
158,2677.967,19.983,1,0.002,3.581,0.153,10.341,0.757,1.017,0.213,66,134,30,16,48,60,160,61,55,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
159,2694.342,16.169,1,0.003,3.097,0.135,10.827,0.881,1.092,0.232,66,134,30,16,47,60,160,61,55,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
160,2711.193,16.390,1,0.145,3.278,0.147,10.914,0.841,1.238,0.168,65,135,30,16,49,60,160,61,56,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
161,2724.529,16.822,1,0.009,1.314,0.111,10.685,0.472,0.544,0.112,65,135,30,16,47,60,160,62,56,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
162,2744.753,13.312,1,0.002,5.170,0.019,13.883,0.412,0.561,0.118,66,135,31,16,44,62,160,62,56,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
163,2757.953,20.231,1,0.071,1.411,0.072,10.419,0.403,0.622,0.138,64,138,31,16,47,62,160,62,57,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
164,2777.031,13.194,1,0.002,3.996,0.050,13.665,0.569,0.623,0.111,65,138,32,17,46,64,160,63,57,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
165,2793.156,19.080,1,0.001,3.767,0.018,11.285,0.343,0.553,0.095,64,138,33,17,44,66,160,63,57,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
166,2811.208,16.116,1,0.068,4.583,0.022,12.165,0.389,0.668,0.103,64,140,33,17,47,66,162,63,58,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
167,2826.413,18.053,1,0.001,4.015,0.030,10.185,0.337,0.512,0.071,63,140,33,17,46,66,164,64,58,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
168,2844.737,15.192,1,0.043,3.705,0.015,13.857,0.264,0.335,0.068,63,143,33,17,51,66,168,64,59,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
169,2858.988,18.324,1,0.002,1.999,0.065,11.236,0.372,0.463,0.072,62,143,33,17,47,66,168,64,59,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
170,2873.570,14.262,1,0.001,1.352,0.078,12.388,0.285,0.355,0.071,63,143,33,17,43,66,168,65,59,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
171,2894.391,14.579,1,0.008,3.867,0.018,15.559,0.378,0.567,0.377,64,143,33,17,43,66,170,65,59,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
172,2909.970,20.820,1,0.052,4.176,0.018,10.344,0.314,0.529,0.099,62,146,33,17,48,66,172,65,60,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
173,2925.308,15.583,1,0.001,2.878,0.033,11.458,0.332,0.495,0.090,62,146,33,17,47,66,174,66,60,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
174,2944.168,15.337,1,0.003,3.338,0.044,13.198,0.698,1.324,0.197,63,146,33,17,46,66,176,66,60,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
175,2958.961,18.909,1,0.076,2.455,0.028,10.906,0.472,0.604,0.148,62,148,33,17,50,66,178,66,61,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
176,2975.431,14.758,1,0.002,2.271,0.084,12.735,0.487,0.697,0.124,62,148,33,17,47,66,178,67,61,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
177,2992.420,16.466,1,0.002,2.432,0.089,13.044,0.535,0.673,0.150,62,148,33,17,45,66,178,67,61,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
178,3009.422,17.004,1,0.075,2.778,0.071,12.799,0.466,0.611,0.124,62,150,33,17,47,66,178,67,62,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
179,3026.008,16.988,1,0.003,2.616,0.105,12.556,0.484,0.627,0.128,61,150,33,17,43,66,178,68,62,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
180,3044.612,16.586,1,0.008,4.819,0.022,12.485,0.463,0.614,0.127,61,150,34,17,42,68,178,68,62,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
181,3059.173,18.604,1,0.079,2.471,0.075,10.702,0.429,0.616,0.125,61,153,34,17,46,68,178,68,63,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
182,3077.755,14.562,1,0.002,4.533,0.040,12.662,0.538,0.616,0.126,61,153,35,18,44,70,178,69,63,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
183,3092.498,18.582,1,0.008,2.605,0.086,10.601,0.542,0.685,0.147,61,153,35,18,43,70,178,69,63,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
184,3108.891,14.753,1,0.093,2.112,0.070,12.769,0.456,0.663,0.152,61,155,35,18,47,70,178,69,64,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
185,3126.107,16.382,1,0.002,2.824,0.067,12.979,0.507,0.644,0.125,61,155,35,18,43,70,180,70,64,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
186,3142.759,17.218,1,0.002,2.664,0.083,12.488,0.550,0.638,0.159,61,155,35,18,40,70,180,70,64,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
187,3158.970,16.671,1,0.090,2.165,0.038,12.309,0.561,0.747,0.213,61,157,35,18,42,70,182,70,65,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
188,3176.140,16.203,1,0.002,2.439,0.108,13.005,0.618,0.766,0.151,61,157,35,18,40,70,182,71,65,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
189,3193.264,17.243,1,0.008,3.129,0.086,12.283,0.551,0.764,0.149,61,157,35,18,39,70,182,71,65,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
190,3209.591,17.051,1,0.106,2.408,0.085,12.146,0.524,0.828,0.149,60,160,35,18,43,70,182,71,66,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
191,3225.920,16.329,1,0.002,2.182,0.105,12.337,0.656,0.780,0.186,61,160,35,18,40,70,182,72,66,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
192,3247.826,16.326,1,0.002,7.506,0.027,12.745,0.536,0.864,0.147,61,160,36,18,37,72,182,72,66,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
193,3259.506,21.984,1,0.095,2.668,0.084,7.217,0.521,0.788,0.150,59,162,36,18,41,72,182,72,67,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
194,3275.980,11.605,1,0.002,2.266,0.107,12.439,0.636,0.755,0.184,62,162,36,18,39,72,182,73,67,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
195,3295.498,16.473,1,0.002,5.157,0.059,12.608,0.523,0.935,0.154,62,162,37,18,37,74,182,73,67,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
196,3309.458,19.514,1,0.100,2.343,0.088,9.883,0.524,0.793,0.151,61,164,37,18,40,74,182,73,68,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
197,3328.554,13.962,1,0.002,4.443,0.071,12.602,0.939,0.808,0.151,62,164,38,19,38,76,182,74,68,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
198,3343.418,19.094,1,0.002,2.967,0.106,9.852,0.722,0.938,0.198,61,164,38,19,36,76,182,74,68,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
199,3359.834,14.893,1,0.123,2.991,0.084,11.646,0.560,0.750,0.155,61,166,38,19,38,76,182,74,69,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
200,3378.974,16.413,1,0.002,5.219,0.061,11.960,0.605,0.978,0.212,61,166,39,19,37,78,182,75,69,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
201,3396.694,19.126,1,0.002,5.915,0.028,9.566,0.758,1.198,0.165,60,166,40,20,36,80,182,75,69,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
202,3410.361,17.783,1,0.115,3.302,0.096,8.282,0.707,0.850,0.165,60,169,40,20,40,80,182,75,70,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
203,3426.602,13.604,1,0.002,2.899,0.144,11.478,0.589,0.879,0.159,61,169,40,20,37,80,182,76,70,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
204,3444.684,16.248,1,0.002,3.020,0.111,11.994,1.706,0.964,0.185,61,169,40,20,36,80,182,76,70,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
205,3458.703,18.078,1,0.107,2.223,0.069,10.384,0.434,0.587,0.122,61,170,40,20,42,80,182,76,71,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
206,3474.805,14.039,1,0.001,2.316,0.090,12.688,0.367,0.439,0.090,62,170,40,20,39,80,182,77,71,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
207,3491.267,16.068,1,0.002,2.402,0.045,13.275,0.292,0.294,0.080,62,170,40,20,36,80,182,77,71,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
208,3507.855,16.427,1,0.049,1.694,0.046,13.571,0.276,0.478,0.434,62,173,40,20,45,80,182,77,72,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
209,3524.576,16.598,1,0.001,2.081,0.075,13.544,0.374,0.504,0.092,62,173,40,20,41,80,182,78,72,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
210,3542.824,16.722,1,0.044,0.939,0.080,16.139,0.371,0.527,0.096,61,174,40,20,43,80,182,78,73,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
211,3557.511,18.402,1,0.007,1.845,0.047,11.841,0.330,0.341,0.072,61,174,40,20,45,80,182,78,73,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
212,3574.150,14.525,1,0.001,1.886,0.067,13.909,0.283,0.382,0.070,62,174,40,20,41,80,182,79,73,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
213,3591.362,16.644,1,0.001,2.183,0.058,13.982,0.347,0.504,0.090,61,174,40,20,37,80,182,79,73,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
214,3607.098,17.217,1,0.053,1.150,0.088,13.495,0.328,0.490,0.074,61,177,40,20,48,80,182,79,74,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
215,3624.280,15.738,1,0.001,1.718,0.053,14.686,0.285,0.318,0.068,61,177,40,20,44,80,182,80,74,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
216,3640.385,17.177,1,0.001,1.369,0.049,13.873,0.312,0.376,0.078,61,177,40,20,40,80,182,80,74,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
217,3658.553,16.106,1,0.053,2.676,0.013,14.721,0.247,0.337,0.074,61,179,40,20,50,80,184,80,75,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
218,3673.904,18.171,1,0.001,1.075,0.179,13.098,0.432,0.408,0.097,61,179,40,20,46,80,184,81,75,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
219,3691.941,15.355,1,0.005,2.605,0.016,14.429,0.309,0.483,0.135,61,179,40,20,47,80,186,81,75,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
220,3713.356,18.046,1,0.092,6.296,0.030,13.316,0.606,0.840,0.165,60,182,40,20,53,80,188,81,76,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
221,3728.935,21.434,1,0.002,5.224,0.070,8.446,0.712,0.838,0.195,59,182,40,20,52,80,190,82,76,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
222,3743.936,15.575,1,0.002,3.564,0.093,9.662,0.629,0.770,0.195,60,182,40,20,48,80,190,82,76,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
223,3765.189,15.001,1,0.107,7.936,0.029,11.481,0.600,0.852,0.161,60,184,40,20,55,80,192,82,77,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
224,3778.930,21.254,1,0.002,5.226,0.050,6.643,0.693,0.830,0.212,59,184,40,20,54,80,194,83,77,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
225,3796.003,13.743,1,0.002,5.557,0.030,9.606,0.602,0.984,0.203,60,184,40,20,52,80,196,83,77,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
226,3816.804,17.095,1,0.144,8.869,0.048,9.333,0.914,1.184,0.198,60,186,40,20,59,80,198,83,78,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
227,3832.231,20.844,1,0.003,6.963,0.043,6.724,0.580,0.775,0.186,59,186,40,20,58,80,200,84,78,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
228,3843.878,15.372,1,0.068,2.443,0.065,7.785,0.431,0.639,0.123,60,190,40,20,62,80,200,84,79,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
229,3861.013,11.606,1,0.001,2.947,0.022,13.028,0.394,0.577,0.114,62,190,40,20,61,80,202,84,79,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
230,3878.880,17.148,1,0.001,4.436,0.038,12.226,0.463,0.516,0.123,62,190,40,20,58,80,204,85,79,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
